,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
383,Benito Raman,26.0,Forward,Schalke 04,1246.0,844.0,402.0,Belgium,25.0,15.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,33.0,18.0,15.0,2.0,0.0,0.14,0.0,0.14,0.0,0.45,623.0,2.38,38.0,50.0,623.0,0.0,0.14,132.0,325.0,-1.0,5.0,0.8,0.2,0.6,,0.2,0.5,0.0,0.0,2.0,0.0,1.0,0.6,,0.5,0.2,0.6,1.4,0.0,0.6,11.6,68.0,0.3,0.7,0.0
384,Benjamin André,30.0,Midfielder,Lille,2903.0,1570.0,1333.0,France,35.0,19.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,10.0,9.0,16.0,10.0,6.0,10.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.5,181.0,83.0,290.0,2903.0,0.31,374.0,247.0,-1.0,18.0,3.3,2.2,2.0,,1.2,0.8,0.3,0.0,0.0,1.0,0.5,0.6,,1.5,0.0,1.1,1.1,1.0,0.6,57.7,84.1,0.1,2.3,0.0
385,Benjamin Besic,19.0,Midfielder,Strasbourg,0.0,0.0,0.0,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,Benjamin Bourigeaud,27.0,Midfielder,Rennes,2559.0,1274.0,1285.0,France,37.0,18.0,19.0,6.0,3.0,3.0,5.0,3.0,2.0,0.0,0.0,10.0,4.0,6.0,27.0,13.0,14.0,8.0,0.0,0.39,0.18,0.21,0.21,0.21,427.0,0.95,95.0,69.0,320.0,512.0,0.28,104.0,71.0,-1.0,3.0,1.1,0.5,0.7,,0.6,0.2,0.0,0.0,6.0,5.0,1.7,1.6,,0.3,0.1,0.4,0.8,5.0,1.6,44.9,82.1,1.8,3.1,0.0
387,Benjamin Henrichs,24.0,Defender,RB Leipzig,535.0,224.0,311.0,Germany,13.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,3.0,7.0,3.0,4.0,3.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,1.18,76.0,41.0,178.0,535.0,0.5,375.0,94.0,32.0,22.0,0.9,0.6,0.6,,0.5,0.1,0.1,0.0,0.0,1.0,0.4,0.2,,0.9,0.0,0.2,0.7,1.0,0.2,22.7,77.6,0.3,0.5,0.0
388,Benjamin Johnson,21.0,Forward,West Ham United,519.0,253.0,266.0,England,14.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,9.0,2.0,7.0,1.0,0.0,0.17,0.0,0.17,0.36,0.0,519.0,1.56,58.0,37.0,519.0,0.0,0.17,105.0,309.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,Benjamin Lecomte,30.0,Goalkeeper,Monaco,2520.0,1260.0,1260.0,France,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,25.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,101.0,90.0,2520.0,0.0,0.04,321.0,308.0,24.0,20.0,0.0,0.1,0.0,,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,32.0,72.8,0.0,6.1,0.0
390,Benjamin Mendy,27.0,Defender,Manchester City,955.0,508.0,447.0,France,13.0,7.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,3.0,10.0,8.0,2.0,2.0,0.0,0.28,0.09,0.19,0.18,0.2,478.0,0.94,96.0,73.0,478.0,955.0,0.19,91.0,146.0,31.0,13.0,1.0,0.4,1.1,0.2,0.7,1.2,0.4,0.0,2.0,1.0,0.5,0.4,0.8,0.0,0.1,0.4,1.2,1.0,0.4,42.5,83.9,0.3,1.1,0.0
391,Benjamin Pavard,25.0,Defender,Bayern München,1944.0,897.0,1047.0,France,24.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,27.0,13.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,72.0,81.0,648.0,0.0,0.14,279.0,318.0,46.0,26.0,1.8,2.0,0.8,,1.0,0.1,0.2,0.0,0.0,0.0,0.5,0.5,,0.9,0.0,0.1,0.8,0.0,0.5,59.8,87.1,0.5,2.6,0.0
392,Benjamin Stambouli,30.0,Midfielder,Schalke 04,1956.0,946.0,1010.0,France,24.0,12.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,1.0,52.0,21.0,31.0,5.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,2.39,38.0,82.0,391.0,978.0,0.23,270.0,147.0,-1.0,27.0,1.9,2.0,0.9,,1.8,0.7,0.6,0.0,0.0,2.0,0.1,0.3,,0.7,0.1,0.6,0.7,2.0,0.3,42.5,74.4,0.0,2.9,0.0
393,Benjamin Uphoff,27.0,Goalkeeper,Freiburg,0.0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Benjamin Woodburn,21.0,Forward,Liverpool,0.0,0.0,0.0,Wales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Benno Schmitz,26.0,Defender,Köln,412.0,111.0,301.0,Germany,12.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,8.0,0.0,8.0,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,1.75,52.0,34.0,0.0,412.0,0.0,293.0,62.0,125.0,15.0,1.2,0.5,0.7,,0.6,0.0,0.2,0.0,0.0,1.0,0.3,0.4,,0.5,0.0,0.1,0.4,1.0,0.4,15.6,71.1,0.1,1.1,0.0
396,Benoît Badiashile Mukinayi,20.0,Defender,Monaco,2873.0,1283.0,1590.0,France,35.0,16.0,19.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,5.0,8.0,35.0,16.0,19.0,5.0,0.0,0.09,0.03,0.06,0.07,0.06,1437.0,1.1,82.0,82.0,575.0,2873.0,0.16,219.0,237.0,53.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Benoît Costil,34.0,Goalkeeper,Bordeaux,3420.0,1710.0,1710.0,France,38.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,5.0,52.0,19.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,66.0,90.0,0.0,0.0,0.0,312.0,258.0,97.0,28.0,0.0,0.0,0.0,,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,31.1,67.3,0.0,8.8,0.0
398,Berat Djimsiti,28.0,Defender,Atalanta,2627.0,1512.0,1115.0,Albania,33.0,19.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,6.0,3.0,32.0,18.0,14.0,8.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.1,82.0,80.0,328.0,876.0,0.27,314.0,173.0,37.0,23.0,1.2,1.9,0.9,,2.5,0.3,0.6,0.0,0.0,2.0,0.6,0.6,,0.8,0.0,0.3,0.8,2.0,0.6,52.6,87.4,0.1,2.2,0.0
399,Bernard Anício Caldeira Duarte,28.0,Midfielder,Everton,448.0,210.0,238.0,Brazil,12.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,3.0,3.0,2.0,0.0,0.2,0.0,0.2,0.43,0.0,448.0,1.21,75.0,37.0,224.0,0.0,0.4,84.0,402.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,Bernardo,26.0,Defender,Brighton & Hove Albion,204.0,90.0,114.0,Brazil,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,68.0,68.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,17.0,3.3,0.3,0.3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.3,0.7,0.0,0.3,0.0,1.3,0.3,0.0,0.7,24.7,74.3,0.3,0.7,0.0
401,Bernardo Calabrese,19.0,Defender,Hellas Verona,0.0,0.0,0.0,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Bernardo Silva,26.0,Midfielder,Manchester City,2071.0,891.0,1180.0,Portugal,26.0,11.0,15.0,2.0,1.0,1.0,6.0,1.0,5.0,0.0,0.0,13.0,7.0,6.0,16.0,4.0,12.0,5.0,0.0,0.35,0.26,0.09,0.1,0.08,1036.0,0.7,129.0,80.0,414.0,345.0,0.22,160.0,21.0,-1.0,11.0,1.0,0.7,0.7,0.0,0.2,1.6,0.0,0.0,2.0,6.0,1.1,1.0,1.6,0.7,0.1,0.9,1.3,6.0,1.0,52.8,91.8,0.1,1.9,0.0
403,Bernd Leno,29.0,Goalkeeper,Arsenal,3132.0,1620.0,1512.0,Germany,35.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,37.0,20.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,85.0,89.0,1566.0,0.0,0.06,346.0,336.0,44.0,27.0,0.0,0.0,0.1,0.0,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,28.5,76.8,0.0,3.2,0.0
404,Bersant Celina,24.0,Forward,Dijon,2301.0,1069.0,1232.0,Kosovo,32.0,15.0,17.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,5.0,3.0,2.0,38.0,13.0,25.0,6.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,1.49,61.0,72.0,329.0,460.0,0.27,286.0,61.0,-1.0,17.0,0.6,0.3,0.5,,0.3,0.9,0.1,0.0,0.0,5.0,0.8,1.5,,0.6,0.0,0.8,1.3,5.0,1.5,29.8,82.0,1.1,1.1,0.1
405,Bertrand Traoré,25.0,Forward,Olympique Lyonnais,0.0,0.0,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,Bertrand Traoré,25.0,Forward,Aston Villa,2334.0,1163.0,1171.0,Burkina Faso,36.0,18.0,18.0,7.0,5.0,2.0,6.0,3.0,3.0,0.0,0.0,13.0,6.0,7.0,31.0,20.0,11.0,1.0,0.0,0.5,0.23,0.27,0.39,0.15,333.0,1.2,75.0,65.0,2334.0,389.0,0.04,60.0,37.0,-1.0,3.0,0.7,0.4,0.9,0.0,0.3,0.7,0.0,0.0,7.0,6.0,1.8,1.0,1.4,1.1,0.2,0.7,1.9,6.0,1.0,19.4,77.7,0.6,1.2,0.1
407,Beñat Prados Díaz,20.0,Midfielder,Athletic Club Bilbao,0.0,0.0,0.0,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,Beñat Turrientes Imaz,19.0,Midfielder,Real Sociedad,0.0,0.0,0.0,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Bilal Benkhedim,20.0,Midfielder,Saint-Étienne,72.0,71.0,1.0,France,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,72.0,24.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,29.0,0.0,0.0,0.3,,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,,0.3,0.0,0.3,2.0,0.0,0.3,12.3,83.8,0.3,0.7,0.0
410,Billy Gilmour,20.0,Midfielder,Chelsea,260.0,162.0,98.0,Scotland,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,130.0,52.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,25.0,0.8,0.6,0.4,0.0,0.2,1.0,0.4,0.0,0.0,0.0,0.2,0.6,0.2,0.4,0.0,0.0,0.4,0.0,0.6,45.0,88.0,0.0,1.2,0.0
411,Billy Koumetio,18.0,Defender,Liverpool,0.0,0.0,0.0,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,Billy Sharp,35.0,Forward,Sheffield United,730.0,303.0,427.0,England,16.0,9.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,14.0,4.0,10.0,1.0,0.0,0.37,0.0,0.37,0.89,0.0,243.0,1.73,52.0,46.0,730.0,0.0,0.12,38.0,404.0,-1.0,2.0,0.3,0.0,0.9,0.0,0.1,0.4,0.0,0.0,3.0,0.0,0.6,0.3,0.3,0.9,0.7,1.0,1.1,0.0,0.3,7.0,75.0,0.1,0.0,0.1
413,Bingourou Kamara,24.0,Goalkeeper,Strasbourg,720.0,360.0,360.0,France,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,51.0,90.0,0.0,0.0,0.0,427.0,421.0,147.0,23.0,0.1,0.1,0.1,,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,24.8,59.1,0.0,7.5,0.0
414,Birger Meling,26.0,Defender,Nîmes,2329.0,1069.0,1260.0,Norway,26.0,12.0,14.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,6.0,3.0,3.0,43.0,20.0,23.0,4.0,0.0,0.19,0.12,0.08,0.17,0.0,1165.0,1.66,54.0,90.0,582.0,776.0,0.15,197.0,112.0,135.0,6.0,1.9,1.4,0.6,,2.1,0.6,0.3,0.0,2.0,3.0,0.5,0.7,,1.5,0.0,0.4,1.2,3.0,0.7,38.5,79.8,0.3,2.2,0.0
415,Bjorn Engels,26.0,Defender,Aston Villa,0.0,0.0,0.0,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Blendi Idrizi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,1.0,,0.3,1.3,0.7,0.0,1.0,0.0,1.3,0.3,,0.3,0.0,1.3,2.3,0.0,0.3,23.0,72.5,0.0,1.3,0.0
417,Bobby Adekanye,22.0,Forward,Cádiz,33.0,10.0,23.0,Netherlands,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,17.0,0.0,0.0,0.3,,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.7,87.5,0.0,0.0,0.0
418,Bobby Adekanye,22.0,Forward,Lazio,0.0,0.0,0.0,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,Bobby Reid,28.0,Midfielder,Fulham,2381.0,919.0,1462.0,England,33.0,15.0,18.0,5.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,9.0,5.0,4.0,30.0,12.0,18.0,7.0,0.0,0.26,0.08,0.19,0.29,0.12,476.0,1.13,79.0,72.0,340.0,1191.0,0.26,88.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Bobby Thomas,0.0,Defender,Burnley,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Bogdan Racovitan,21.0,Defender,Dijon,0.0,0.0,0.0,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Boris Radunović,25.0,Goalkeeper,Atalanta,0.0,0.0,0.0,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Borja García,30.0,Midfielder,SD Huesca,1119.0,548.0,571.0,Spain,21.0,9.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,16.0,6.0,10.0,0.0,0.0,0.08,0.0,0.08,0.0,0.16,1119.0,1.29,70.0,53.0,0.0,0.0,0.0,183.0,413.0,-1.0,8.0,0.6,0.5,0.1,,0.2,1.0,0.0,0.0,1.0,0.0,0.7,1.0,,1.6,0.0,1.4,1.3,0.0,1.0,25.9,87.8,0.1,1.0,0.0
424,Borja Iglesias Quintas,28.0,Forward,Real Betis,1412.0,755.0,657.0,Spain,28.0,15.0,13.0,11.0,8.0,3.0,0.0,0.0,0.0,5.0,0.0,10.0,6.0,4.0,10.0,5.0,5.0,2.0,0.0,0.7,0.0,0.7,0.95,0.41,128.0,0.64,141.0,50.0,706.0,0.0,0.13,6.0,343.0,-1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Borja Mayoral,24.0,Forward,Roma,1553.0,736.0,817.0,Spain,31.0,17.0,14.0,10.0,7.0,3.0,2.0,2.0,0.0,0.0,0.0,9.0,8.0,1.0,22.0,6.0,16.0,1.0,0.0,0.7,0.12,0.58,0.86,0.33,155.0,1.27,71.0,50.0,1553.0,777.0,0.06,16.0,144.0,-1.0,2.0,0.1,0.0,0.3,,0.2,0.3,0.0,0.0,10.0,2.0,1.3,0.7,,0.9,0.4,0.7,1.3,2.0,0.7,11.7,79.6,0.0,0.5,0.0
426,Borja Mayoral,24.0,Forward,Real Madrid,21.0,3.0,18.0,Spain,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,22.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.5,0.0,0.0,2.5,60.0,0.0,0.0,0.0
427,Borja Sainz Eguskiza,20.0,Midfielder,Deportivo Alavés,437.0,221.0,216.0,Spain,21.0,8.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,8.0,4.0,4.0,1.0,0.0,0.21,0.0,0.21,0.0,0.42,437.0,1.65,55.0,21.0,437.0,0.0,0.21,86.0,347.0,-1.0,14.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Borja Valero,36.0,Midfielder,Fiorentina,479.0,322.0,157.0,Spain,20.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,8.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,60.0,24.0,160.0,0.0,0.56,321.0,303.0,-1.0,26.0,0.7,0.3,0.5,,0.1,0.3,0.1,0.0,0.0,0.0,0.3,0.1,,0.8,0.1,0.6,0.6,0.0,0.1,14.6,91.4,0.0,0.6,0.0
429,Borna Sosa,23.0,Defender,Stuttgart,2047.0,1150.0,897.0,Croatia,26.0,14.0,12.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,0.0,4.0,3.0,1.0,32.0,18.0,14.0,2.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.41,64.0,79.0,1024.0,227.0,0.09,333.0,16.0,78.0,24.0,0.5,1.2,0.7,,2.5,1.0,0.2,0.0,0.0,9.0,0.5,2.2,,0.5,0.1,0.6,1.1,9.0,2.2,34.0,77.5,1.9,1.0,0.0
430,Bote Baku,23.0,Midfielder,Wolfsburg,2868.0,1380.0,1488.0,Germany,34.0,17.0,17.0,6.0,2.0,4.0,6.0,3.0,3.0,0.0,0.0,13.0,8.0,5.0,41.0,20.0,21.0,1.0,0.0,0.38,0.19,0.19,0.13,0.24,478.0,1.29,70.0,84.0,2868.0,478.0,0.03,101.0,77.0,-1.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
